Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
66006	1	83	Exptl	90	2100	C	332	903.33	905.37	901.00
66006	1	84	Exptl	190	2290	B	394	915.40	917.42	913.00
66006	1	85	Exptl	210	2500	A	374	926.38	928.40	924.00
66006	1	86	Exptl	-60	2440	C	325	936.33	938.36	934.00
66006	1	87	Exptl	100	2540	D	674	947.68	949.71	945.00
66006	1	88	Exptl	190	2730	A	612	957.61	959.65	955.00
66006	1	89	Exptl	-260	2470	B	591	968.59	970.62	966.00
66006	1	90	Exptl	-240	2230	B	411	978.41	980.44	976.00
66006	1	91	Exptl	-40	2190	D	394	989.40	991.43	987.00
66006	1	92	Exptl	-260	1930	A	385	1000.39	1002.42	998.00
66006	1	93	Exptl	100	2030	C	360	1012.36	1014.40	1010.00
66006	1	94	Exptl	110	2140	C	.	1023.00	1025.04	1021.00
66006	1	95	Exptl	-40	2100	C	.	1035.00	1037.03	1033.00
66006	1	96	Exptl	-60	2040	C	259	1047.26	1049.29	1045.00
66006	1	97	Exptl	90	2130	C	.	1057.00	1059.03	1055.00
66006	1	98	Exptl	210	2340	B	746	1068.75	1070.78	1066.00
66006	1	99	Exptl	-40	2300	C	968	1078.97	1081.01	1076.00
66006	1	100	Exptl	200	2500	A	350	1090.35	1092.38	1088.00
