Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
67006	1	72	Exptl	-50	3390	D	764	782.76	784.80	780.00
67006	1	73	Exptl	110	3500	D	796	792.80	794.82	790.00
67006	1	74	Exptl	-240	3260	A	669	804.67	806.69	802.00
67006	1	75	Exptl	-60	3200	C	877	814.88	816.90	812.00
67006	1	76	Exptl	210	3410	B	656	825.66	827.68	823.00
67006	1	77	Exptl	-240	3170	A	643	835.64	837.67	833.00
67006	1	78	Exptl	190	3360	A	925	847.93	849.95	845.00
67006	1	79	Exptl	-40	3320	D	920	858.92	860.95	856.00
67006	1	80	Exptl	100	3420	C	719	869.72	871.75	867.00
67006	1	81	Exptl	90	3510	D	558	881.56	883.58	879.00
67006	1	82	Exptl	-60	3450	D	717	891.72	893.74	889.00
67006	1	83	Exptl	110	3560	C	651	903.65	905.68	901.00
67006	1	84	Exptl	-40	3520	C	1012	916.01	918.04	913.00
67006	1	85	Exptl	190	3710	B	606	926.61	928.64	924.00
67006	1	86	Exptl	-60	3650	C	812	936.81	938.85	934.00
67006	1	87	Exptl	90	3740	C	856	947.86	949.88	945.00
67006	1	88	Exptl	-40	3700	D	782	957.78	959.82	955.00
67006	1	89	Exptl	110	3810	D	1479	969.48	971.51	966.00
67006	1	90	Exptl	-60	3750	D	1134	979.13	981.16	976.00
67006	1	91	Exptl	90	3840	D	1160	990.16	992.20	987.00
67006	1	92	Exptl	-40	3800	C	1307	1001.31	1003.34	998.00
67006	1	93	Exptl	-50	3750	C	1174	1013.17	1015.20	1010.00
67006	1	94	Exptl	-60	3690	C	1030	1024.03	1026.06	1021.00
67006	1	95	Exptl	90	3780	C	1067	1036.07	1038.10	1033.00
67006	1	96	Exptl	-60	3720	D	921	1047.92	1049.94	1045.00
67006	1	97	Exptl	110	3830	C	1053	1058.05	1060.08	1055.00
67006	1	98	Exptl	110	3940	D	838	1068.84	1070.86	1066.00
67006	1	99	Exptl	-60	3880	D	819	1078.82	1080.86	1076.00
67006	1	100	Exptl	90	3970	D	877	1090.88	1092.91	1088.00
