Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
67015	1	73	Exptl	-40	2600	D	623	792.62	794.65	790.00
67015	1	74	Exptl	210	2810	B	521	804.52	806.55	802.00
67015	1	75	Exptl	90	2900	C	776	814.78	816.81	812.00
67015	1	76	Exptl	-240	2660	A	784	825.78	827.81	823.00
67015	1	77	Exptl	-250	2410	B	587	835.59	837.62	833.00
67015	1	78	Exptl	-250	2160	A	532	847.53	849.56	845.00
67015	1	79	Exptl	-50	2110	D	756	858.76	860.79	856.00
67015	1	80	Exptl	-60	2050	C	510	869.51	871.54	867.00
67015	1	81	Exptl	190	2240	A	967	881.97	884.00	879.00
67015	1	82	Exptl	-60	2180	D	841	891.84	893.87	889.00
67015	1	83	Exptl	100	2280	C	588	903.59	905.63	901.00
67015	1	84	Exptl	190	2470	B	506	915.51	917.53	913.00
67015	1	85	Exptl	90	2560	D	1245	927.25	929.27	924.00
67015	1	86	Exptl	-240	2320	A	567	936.57	938.59	934.00
67015	1	87	Exptl	110	2430	C	641	947.64	949.67	945.00
67015	1	88	Exptl	110	2540	D	968	957.97	960.00	955.00
67015	1	89	Exptl	-240	2300	B	842	968.84	970.88	966.00
67015	1	90	Exptl	210	2510	A	713	978.71	980.74	976.00
67015	1	91	Exptl	-40	2470	C	560	989.56	991.58	987.00
67015	1	92	Exptl	-60	2410	D	741	1000.74	1002.77	998.00
67015	1	93	Exptl	90	2500	D	599	1012.60	1014.62	1010.00
67015	1	94	Exptl	-260	2240	A	1378	1024.38	1026.41	1021.00
67015	1	95	Exptl	-260	1980	B	880	1035.88	1037.91	1033.00
67015	1	96	Exptl	-60	1920	C	719	1047.72	1049.75	1045.00
67015	1	97	Exptl	210	2130	A	579	1057.58	1059.61	1055.00
67015	1	98	Exptl	90	2220	C	780	1068.78	1070.81	1066.00
67015	1	99	Exptl	190	2410	A	1067	1079.07	1081.10	1076.00
67015	1	100	Exptl	-40	2370	C	910	1090.91	1092.94	1088.00
