Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
67018000	1	77	Exptl	90	3490	C	801	835.80	837.84	833.00
67018000	1	78	Exptl	190	3680	A	625	847.63	849.66	845.00
67018000	1	79	Exptl	-40	3640	C	995	859.00	861.03	856.00
67018000	1	80	Exptl	-50	3590	C	1593	870.59	872.62	867.00
67018000	1	81	Exptl	-260	3330	B	832	881.83	883.85	879.00
67018000	1	82	Exptl	-60	3270	C	1013	892.01	894.04	889.00
67018000	1	83	Exptl	90	3360	D	747	903.75	905.78	901.00
67018000	1	84	Exptl	200	3560	A	782	915.78	917.82	913.00
67018000	1	85	Exptl	90	3650	C	777	926.78	928.81	924.00
67018000	1	86	Exptl	110	3760	D	2638	938.64	940.66	934.00
67018000	1	87	Exptl	110	3870	C	679	947.68	949.70	945.00
67018000	1	88	Exptl	90	3960	C	756	957.76	959.79	955.00
67018000	1	89	Exptl	-40	3920	D	861	968.86	970.89	966.00
67018000	1	90	Exptl	100	4020	C	1076	979.08	981.10	976.00
67018000	1	91	Exptl	100	4120	D	1282	990.28	992.30	987.00
67018000	1	92	Exptl	-40	4080	C	714	1000.71	1002.74	998.00
67018000	1	93	Exptl	-260	3820	A	513	1012.51	1014.55	1010.00
67018000	1	94	Exptl	-40	3780	C	1091	1024.09	1026.12	1021.00
67018000	1	95	Exptl	-40	3740	D	1036	1036.04	1038.07	1033.00
67018000	1	96	Exptl	-60	3680	C	570	1047.57	1049.59	1045.00
67018000	1	97	Exptl	-260	3420	B	681	1057.68	1059.71	1055.00
67018000	1	98	Exptl	-50	3370	D	752	1068.75	1070.79	1066.00
67018000	1	99	Exptl	90	3460	C	2004	1080.00	1082.02	1076.00
67018000	1	100	Exptl	-240	3220	A	730	1090.73	1092.76	1088.00
