Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
68013000	1	76	Exptl	210	2190	B	1462	826.46	828.49	823.00
68013000	1	77	Exptl	-250	1940	B	612	835.61	837.64	833.00
68013000	1	78	Exptl	-60	1880	C	622	847.62	849.64	845.00
68013000	1	79	Exptl	90	1970	D	495	858.50	860.52	856.00
68013000	1	80	Exptl	0	1970	None	.	872.00	874.00	867.00
68013000	1	81	Exptl	190	2160	A	540	881.54	883.56	879.00
68013000	1	82	Exptl	190	2350	B	451	891.45	893.49	889.00
68013000	1	83	Exptl	100	2450	C	414	903.41	905.44	901.00
68013000	1	84	Exptl	-240	2210	B	554	915.55	917.58	913.00
68013000	1	85	Exptl	110	2320	C	1682	927.68	929.71	924.00
68013000	1	86	Exptl	0	2320	None	.	939.00	941.00	934.00
68013000	1	87	Exptl	0	2320	None	.	950.00	952.00	945.00
68013000	1	88	Exptl	-240	2080	A	2003	959.00	961.02	955.00
68013000	1	89	Exptl	-260	1820	B	431	968.43	970.46	966.00
68013000	1	90	Exptl	110	1930	D	425	978.43	980.45	976.00
68013000	1	91	Exptl	200	2130	B	330	989.33	991.35	987.00
68013000	1	92	Exptl	-40	2090	C	538	1000.54	1002.57	998.00
68013000	1	93	Exptl	210	2300	A	466	1012.47	1014.49	1010.00
68013000	1	94	Exptl	-60	2240	C	729	1023.73	1025.76	1021.00
68013000	1	95	Exptl	0	2240	None	.	1038.00	1040.00	1033.00
68013000	1	96	Exptl	0	2240	None	.	1050.00	1052.00	1045.00
68013000	1	97	Exptl	-40	2200	D	839	1057.84	1059.86	1055.00
68013000	1	98	Exptl	100	2300	D	441	1068.44	1070.48	1066.00
68013000	1	99	Exptl	0	2300	None	.	1081.00	1083.00	1076.00
68013000	1	100	Exptl	0	2300	None	.	1093.00	1095.00	1088.00
