Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
67002	1	88	Exptl	110	3810	D	697	957.70	959.72	955.00
67002	1	89	Exptl	-260	3550	A	637	968.64	970.67	966.00
67002	1	90	Exptl	-260	3290	B	1395	979.40	981.42	976.00
67002	1	91	Exptl	-260	3030	B	614	989.61	991.64	987.00
67002	1	92	Exptl	-240	2790	B	2044	1002.04	1004.07	998.00
67002	1	93	Exptl	-40	2750	D	1113	1013.11	1015.13	1010.00
67002	1	94	Exptl	210	2960	A	598	1023.60	1025.63	1021.00
67002	1	95	Exptl	190	3150	A	1154	1036.15	1038.19	1033.00
67002	1	96	Exptl	90	3240	D	1051	1048.05	1050.08	1045.00
67002	1	97	Exptl	200	3440	A	1386	1058.39	1060.42	1055.00
67002	1	98	Exptl	-60	3380	D	869	1068.87	1070.90	1066.00
67002	1	99	Exptl	90	3470	C	862	1078.86	1080.89	1076.00
67002	1	100	Exptl	-40	3430	D	474	1090.47	1092.50	1088.00
